Recorded.Value..dBA.,Date,Time,location
72.7,2025-04-25,10:57:50.059,SZB_back_area
72.6,2025-04-25,10:57:50.269,SZB_back_area
72.5,2025-04-25,10:57:50.478,SZB_back_area
72.9,2025-04-25,10:57:50.689,SZB_back_area
72.6,2025-04-25,10:57:50.899,SZB_back_area
73.4,2025-04-25,10:57:51.109,SZB_back_area
73.3,2025-04-25,10:57:51.319,SZB_back_area
72.9,2025-04-25,10:57:51.528,SZB_back_area
72.9,2025-04-25,10:57:51.739,SZB_back_area
72.3,2025-04-25,10:57:51.948,SZB_back_area
72.2,2025-04-25,10:57:52.158,SZB_back_area
72.4,2025-04-25,10:57:52.368,SZB_back_area
72.5,2025-04-25,10:57:52.578,SZB_back_area
73.6,2025-04-25,10:57:52.788,SZB_back_area
72.5,2025-04-25,10:57:52.998,SZB_back_area
72.8,2025-04-25,10:57:53.208,SZB_back_area
71.9,2025-04-25,10:57:53.418,SZB_back_area
72.1,2025-04-25,10:57:53.628,SZB_back_area
71.9,2025-04-25,10:57:53.838,SZB_back_area
71.8,2025-04-25,10:57:54.048,SZB_back_area
72.7,2025-04-25,10:57:54.258,SZB_back_area
74.4,2025-04-25,10:57:54.467,SZB_back_area
72.0,2025-04-25,10:57:54.678,SZB_back_area
71.5,2025-04-25,10:57:54.887,SZB_back_area
72.6,2025-04-25,10:57:55.097,SZB_back_area
72.3,2025-04-25,10:57:55.307,SZB_back_area
73.9,2025-04-25,10:57:55.517,SZB_back_area
73.7,2025-04-25,10:57:55.727,SZB_back_area
74.2,2025-04-25,10:57:55.937,SZB_back_area
73.5,2025-04-25,10:57:56.147,SZB_back_area
73.0,2025-04-25,10:57:56.357,SZB_back_area
73.5,2025-04-25,10:57:56.567,SZB_back_area
75.6,2025-04-25,10:57:56.777,SZB_back_area
74.9,2025-04-25,10:57:56.987,SZB_back_area
75.1,2025-04-25,10:57:57.197,SZB_back_area
75.2,2025-04-25,10:57:57.407,SZB_back_area
75.2,2025-04-25,10:57:57.617,SZB_back_area
75.8,2025-04-25,10:57:57.827,SZB_back_area
76.2,2025-04-25,10:57:58.037,SZB_back_area
76.3,2025-04-25,10:57:58.247,SZB_back_area
76.6,2025-04-25,10:57:58.457,SZB_back_area
76.6,2025-04-25,10:57:58.667,SZB_back_area
76.9,2025-04-25,10:57:58.876,SZB_back_area
77.1,2025-04-25,10:57:59.086,SZB_back_area
75.9,2025-04-25,10:57:59.297,SZB_back_area
76.7,2025-04-25,10:57:59.507,SZB_back_area
76.7,2025-04-25,10:57:59.716,SZB_back_area
76.1,2025-04-25,10:57:59.926,SZB_back_area
76.0,2025-04-25,10:58:00.136,SZB_back_area
75.2,2025-04-25,10:58:00.346,SZB_back_area
73.3,2025-04-25,10:58:00.556,SZB_back_area
72.0,2025-04-25,10:58:00.766,SZB_back_area
71.3,2025-04-25,10:58:00.976,SZB_back_area
70.7,2025-04-25,10:58:01.186,SZB_back_area
70.8,2025-04-25,10:58:01.396,SZB_back_area
70.2,2025-04-25,10:58:01.606,SZB_back_area
70.7,2025-04-25,10:58:01.816,SZB_back_area
71.5,2025-04-25,10:58:02.026,SZB_back_area
70.9,2025-04-25,10:58:02.236,SZB_back_area
70.5,2025-04-25,10:58:02.446,SZB_back_area
71.5,2025-04-25,10:58:02.656,SZB_back_area
70.0,2025-04-25,10:58:02.866,SZB_back_area
68.8,2025-04-25,10:58:03.076,SZB_back_area
68.9,2025-04-25,10:58:03.286,SZB_back_area
68.6,2025-04-25,10:58:03.496,SZB_back_area
67.9,2025-04-25,10:58:03.706,SZB_back_area
67.7,2025-04-25,10:58:03.916,SZB_back_area
67.1,2025-04-25,10:58:04.126,SZB_back_area
67.4,2025-04-25,10:58:04.336,SZB_back_area
67.3,2025-04-25,10:58:04.546,SZB_back_area
67.8,2025-04-25,10:58:04.756,SZB_back_area
67.0,2025-04-25,10:58:04.965,SZB_back_area
67.0,2025-04-25,10:58:05.175,SZB_back_area
67.4,2025-04-25,10:58:05.385,SZB_back_area
67.5,2025-04-25,10:58:05.596,SZB_back_area
67.3,2025-04-25,10:58:05.805,SZB_back_area
67.1,2025-04-25,10:58:06.015,SZB_back_area
67.5,2025-04-25,10:58:06.225,SZB_back_area
67.2,2025-04-25,10:58:06.436,SZB_back_area
72.3,2025-04-25,10:58:06.646,SZB_back_area
68.4,2025-04-25,10:58:06.855,SZB_back_area
69.0,2025-04-25,10:58:07.065,SZB_back_area
71.4,2025-04-25,10:58:07.275,SZB_back_area
69.2,2025-04-25,10:58:07.485,SZB_back_area
77.8,2025-04-25,10:58:07.695,SZB_back_area
69.3,2025-04-25,10:58:07.905,SZB_back_area
69.4,2025-04-25,10:58:08.115,SZB_back_area
70.4,2025-04-25,10:58:08.325,SZB_back_area
70.9,2025-04-25,10:58:08.535,SZB_back_area
70.9,2025-04-25,10:58:08.745,SZB_back_area
70.9,2025-04-25,10:58:08.955,SZB_back_area
71.6,2025-04-25,10:58:09.165,SZB_back_area
71.4,2025-04-25,10:58:09.375,SZB_back_area
70.9,2025-04-25,10:58:09.585,SZB_back_area
70.4,2025-04-25,10:58:09.795,SZB_back_area
70.7,2025-04-25,10:58:10.005,SZB_back_area
70.8,2025-04-25,10:58:10.215,SZB_back_area
71.9,2025-04-25,10:58:10.425,SZB_back_area
73.4,2025-04-25,10:58:10.635,SZB_back_area
74.4,2025-04-25,10:58:10.845,SZB_back_area
75.8,2025-04-25,10:58:11.055,SZB_back_area
75.8,2025-04-25,10:58:11.265,SZB_back_area
75.5,2025-04-25,10:58:11.475,SZB_back_area
75.6,2025-04-25,10:58:11.685,SZB_back_area
75.5,2025-04-25,10:58:11.895,SZB_back_area
76.1,2025-04-25,10:58:12.105,SZB_back_area
76.8,2025-04-25,10:58:12.315,SZB_back_area
76.2,2025-04-25,10:58:12.525,SZB_back_area
73.8,2025-04-25,10:58:12.735,SZB_back_area
73.7,2025-04-25,10:58:12.945,SZB_back_area
74.9,2025-04-25,10:58:13.155,SZB_back_area
75.3,2025-04-25,10:58:13.365,SZB_back_area
74.1,2025-04-25,10:58:13.575,SZB_back_area
71.1,2025-04-25,10:58:13.784,SZB_back_area
71.2,2025-04-25,10:58:13.995,SZB_back_area
71.5,2025-04-25,10:58:14.205,SZB_back_area
72.5,2025-04-25,10:58:14.415,SZB_back_area
70.2,2025-04-25,10:58:14.625,SZB_back_area
67.7,2025-04-25,10:58:14.834,SZB_back_area
67.7,2025-04-25,10:58:15.045,SZB_back_area
67.1,2025-04-25,10:58:15.254,SZB_back_area
67.0,2025-04-25,10:58:15.464,SZB_back_area
67.0,2025-04-25,10:58:15.675,SZB_back_area
67.7,2025-04-25,10:58:15.884,SZB_back_area
67.1,2025-04-25,10:58:16.095,SZB_back_area
66.6,2025-04-25,10:58:16.304,SZB_back_area
66.7,2025-04-25,10:58:16.514,SZB_back_area
67.0,2025-04-25,10:58:16.724,SZB_back_area
68.7,2025-04-25,10:58:16.935,SZB_back_area
68.1,2025-04-25,10:58:17.144,SZB_back_area
67.5,2025-04-25,10:58:17.354,SZB_back_area
67.6,2025-04-25,10:58:17.564,SZB_back_area
67.6,2025-04-25,10:58:17.774,SZB_back_area
67.4,2025-04-25,10:58:17.984,SZB_back_area
67.5,2025-04-25,10:58:18.194,SZB_back_area
66.6,2025-04-25,10:58:18.404,SZB_back_area
68.1,2025-04-25,10:58:18.614,SZB_back_area
67.2,2025-04-25,10:58:18.824,SZB_back_area
66.9,2025-04-25,10:58:19.034,SZB_back_area
65.9,2025-04-25,10:58:19.244,SZB_back_area
64.9,2025-04-25,10:58:19.454,SZB_back_area
65.6,2025-04-25,10:58:19.664,SZB_back_area
65.3,2025-04-25,10:58:19.874,SZB_back_area
65.5,2025-04-25,10:58:20.084,SZB_back_area
65.0,2025-04-25,10:58:20.294,SZB_back_area
65.4,2025-04-25,10:58:20.504,SZB_back_area
65.2,2025-04-25,10:58:20.714,SZB_back_area
65.3,2025-04-25,10:58:20.924,SZB_back_area
66.6,2025-04-25,10:58:21.134,SZB_back_area
64.7,2025-04-25,10:58:21.344,SZB_back_area
64.2,2025-04-25,10:58:21.554,SZB_back_area
63.7,2025-04-25,10:58:21.764,SZB_back_area
63.3,2025-04-25,10:58:21.974,SZB_back_area
62.7,2025-04-25,10:58:22.184,SZB_back_area
63.3,2025-04-25,10:58:22.394,SZB_back_area
62.7,2025-04-25,10:58:22.604,SZB_back_area
62.8,2025-04-25,10:58:22.814,SZB_back_area
63.3,2025-04-25,10:58:23.024,SZB_back_area
63.4,2025-04-25,10:58:23.234,SZB_back_area
62.1,2025-04-25,10:58:23.444,SZB_back_area
62.7,2025-04-25,10:58:23.654,SZB_back_area
63.0,2025-04-25,10:58:23.864,SZB_back_area
71.0,2025-04-25,10:58:24.074,SZB_back_area
62.2,2025-04-25,10:58:24.284,SZB_back_area
63.0,2025-04-25,10:58:24.494,SZB_back_area
65.3,2025-04-25,10:58:24.704,SZB_back_area
62.0,2025-04-25,10:58:24.914,SZB_back_area
62.7,2025-04-25,10:58:25.124,SZB_back_area
62.4,2025-04-25,10:58:25.334,SZB_back_area
62.1,2025-04-25,10:58:25.544,SZB_back_area
62.0,2025-04-25,10:58:25.754,SZB_back_area
63.0,2025-04-25,10:58:25.963,SZB_back_area
61.9,2025-04-25,10:58:26.174,SZB_back_area
61.7,2025-04-25,10:58:26.384,SZB_back_area
60.6,2025-04-25,10:58:26.594,SZB_back_area
60.3,2025-04-25,10:58:26.804,SZB_back_area
64.1,2025-05-01,10:58:27.252,target_section
63.6,2025-05-01,10:58:27.452,target_section
62.7,2025-05-01,10:58:27.652,target_section
63.1,2025-05-01,10:58:27.952,target_section
63.7,2025-05-01,10:58:28.152,target_section
63.2,2025-05-01,10:58:28.352,target_section
84.3,2025-05-01,10:58:28.552,target_section
71.8,2025-05-01,10:58:28.752,target_section
63.6,2025-05-01,10:58:28.952,target_section
64.3,2025-05-01,10:58:29.152,target_section
64.1,2025-05-01,10:58:29.352,target_section
63.1,2025-05-01,10:58:29.552,target_section
62.4,2025-05-01,10:58:29.752,target_section
62.2,2025-05-01,10:58:30.052,target_section
64.5,2025-05-01,10:58:30.252,target_section
65.1,2025-05-01,10:58:30.452,target_section
64.8,2025-05-01,10:58:30.652,target_section
64.6,2025-05-01,10:58:30.852,target_section
61.4,2025-05-01,10:58:31.052,target_section
62.1,2025-05-01,10:58:31.252,target_section
59.5,2025-05-01,10:58:31.452,target_section
62.0,2025-05-01,10:58:31.652,target_section
62.7,2025-05-01,10:58:31.852,target_section
60.2,2025-05-01,10:58:32.152,target_section
65.6,2025-05-01,10:58:32.352,target_section
61.3,2025-05-01,10:58:32.552,target_section
59.1,2025-05-01,10:58:32.752,target_section
59.8,2025-05-01,10:58:32.952,target_section
60.9,2025-05-01,10:58:33.152,target_section
60.0,2025-05-01,10:58:33.352,target_section
59.8,2025-05-01,10:58:33.552,target_section
59.7,2025-05-01,10:58:33.752,target_section
59.4,2025-05-01,10:58:33.952,target_section
59.6,2025-05-01,10:58:34.252,target_section
58.7,2025-05-01,10:58:34.452,target_section
59.2,2025-05-01,10:58:34.652,target_section
59.4,2025-05-01,10:58:34.852,target_section
58.9,2025-05-01,10:58:35.052,target_section
59.2,2025-05-01,10:58:35.252,target_section
58.8,2025-05-01,10:58:35.452,target_section
58.8,2025-05-01,10:58:35.652,target_section
59.8,2025-05-01,10:58:35.852,target_section
59.3,2025-05-01,10:58:36.052,target_section
59.3,2025-05-01,10:58:36.352,target_section
57.8,2025-05-01,10:58:36.552,target_section
58.5,2025-05-01,10:58:36.752,target_section
58.6,2025-05-01,10:58:36.952,target_section
58.7,2025-05-01,10:58:37.152,target_section
59.2,2025-05-01,10:58:37.352,target_section
58.7,2025-05-01,10:58:37.552,target_section
71.3,2025-05-01,10:58:37.752,target_section
59.9,2025-05-01,10:58:37.952,target_section
59.9,2025-05-01,10:58:38.152,target_section
70.4,2025-05-01,10:58:38.452,target_section
59.5,2025-05-01,10:58:38.652,target_section
60.0,2025-05-01,10:58:38.852,target_section
61.4,2025-05-01,10:58:39.052,target_section
73.2,2025-05-01,10:58:39.252,target_section
60.6,2025-05-01,10:58:39.452,target_section
61.1,2025-05-01,10:58:39.652,target_section
64.4,2025-05-01,10:58:39.852,target_section
61.3,2025-05-01,10:58:40.052,target_section
60.9,2025-05-01,10:58:40.252,target_section
62.1,2025-05-01,10:58:40.552,target_section
61.3,2025-05-01,10:58:40.752,target_section
61.2,2025-05-01,10:58:40.952,target_section
64.2,2025-05-01,10:58:41.152,target_section
62.0,2025-05-01,10:58:41.352,target_section
61.9,2025-05-01,10:58:41.552,target_section
61.4,2025-05-01,10:58:41.752,target_section
61.6,2025-05-01,10:58:41.952,target_section
61.6,2025-05-01,10:58:42.152,target_section
61.5,2025-05-01,10:58:42.352,target_section
62.2,2025-05-01,10:58:42.652,target_section
60.5,2025-05-01,10:58:42.852,target_section
76.9,2025-05-01,10:58:43.052,target_section
62.5,2025-05-01,10:58:43.252,target_section
61.0,2025-05-01,10:58:43.452,target_section
61.3,2025-05-01,10:58:43.652,target_section
60.3,2025-05-01,10:58:43.852,target_section
60.5,2025-05-01,10:58:44.052,target_section
59.8,2025-05-01,10:58:44.252,target_section
70.7,2025-05-01,10:58:44.452,target_section
60.1,2025-05-01,10:58:44.752,target_section
60.5,2025-05-01,10:58:44.952,target_section
60.8,2025-05-01,10:58:45.152,target_section
60.8,2025-05-01,10:58:45.352,target_section
71.7,2025-05-01,10:58:45.552,target_section
61.6,2025-05-01,10:58:45.752,target_section
60.7,2025-05-01,10:58:45.952,target_section
60.8,2025-05-01,10:58:46.152,target_section
61.2,2025-05-01,10:58:46.352,target_section
61.4,2025-05-01,10:58:46.552,target_section
61.0,2025-05-01,10:58:46.852,target_section
61.2,2025-05-01,10:58:47.052,target_section
61.1,2025-05-01,10:58:47.252,target_section
61.9,2025-05-01,10:58:47.452,target_section
60.6,2025-05-01,10:58:47.652,target_section
78.6,2025-05-01,10:58:47.852,target_section
61.1,2025-05-01,10:58:48.052,target_section
70.4,2025-05-01,10:58:48.252,target_section
62.4,2025-05-01,10:58:48.452,target_section
62.3,2025-05-01,10:58:48.652,target_section
66.3,2025-05-01,10:58:48.952,target_section
62.3,2025-05-01,10:58:49.152,target_section
64.9,2025-05-01,10:58:49.352,target_section
63.8,2025-05-01,10:58:49.552,target_section
63.7,2025-05-01,10:58:49.752,target_section
62.3,2025-05-01,10:58:49.952,target_section
61.7,2025-05-01,10:58:50.152,target_section
63.0,2025-05-01,10:58:50.352,target_section
63.1,2025-05-01,10:58:50.552,target_section
62.4,2025-05-01,10:58:50.752,target_section
63.0,2025-05-01,10:58:51.052,target_section
62.0,2025-05-01,10:58:51.252,target_section
62.2,2025-05-01,10:58:51.452,target_section
62.3,2025-05-01,10:58:51.652,target_section
60.4,2025-05-01,10:58:51.852,target_section
61.7,2025-05-01,10:58:52.052,target_section
61.3,2025-05-01,10:58:52.252,target_section
61.6,2025-05-01,10:58:52.452,target_section
61.0,2025-05-01,10:58:52.652,target_section
61.1,2025-05-01,10:58:52.852,target_section
60.7,2025-05-01,10:58:53.152,target_section
61.6,2025-05-01,10:58:53.352,target_section
62.5,2025-05-01,10:58:53.552,target_section
61.6,2025-05-01,10:58:53.752,target_section
61.5,2025-05-01,10:58:53.952,target_section
61.3,2025-05-01,10:58:54.152,target_section
63.5,2025-05-01,10:58:54.352,target_section
62.5,2025-05-01,10:58:54.552,target_section
61.8,2025-05-01,10:58:54.752,target_section
61.9,2025-05-01,10:58:54.952,target_section
68.6,2025-05-01,10:58:55.252,target_section
61.4,2025-05-01,10:58:55.452,target_section
64.9,2025-05-01,10:58:55.652,target_section
64.1,2025-05-01,10:58:55.852,target_section
70.4,2025-05-01,10:58:56.052,target_section
68.7,2025-05-01,10:58:56.252,target_section
63.5,2025-05-01,10:58:56.452,target_section
63.9,2025-05-01,10:58:56.652,target_section
61.6,2025-05-01,10:58:56.852,target_section
61.4,2025-05-01,10:58:57.052,target_section
61.4,2025-05-01,10:58:57.352,target_section
62.3,2025-05-01,10:58:57.552,target_section
61.8,2025-05-01,10:58:57.752,target_section
61.5,2025-05-01,10:58:57.952,target_section
61.6,2025-05-01,10:58:58.152,target_section
61.5,2025-05-01,10:58:58.352,target_section
68.5,2025-05-01,10:58:58.552,target_section
62.4,2025-05-01,10:58:58.752,target_section
67.4,2025-05-01,10:58:58.952,target_section
62.3,2025-05-01,10:58:59.152,target_section
67.0,2025-05-01,10:58:59.452,target_section
67.2,2025-05-01,10:58:59.652,target_section
69.8,2025-05-01,10:58:59.852,target_section
63.3,2025-05-01,10:59:00.052,target_section
62.1,2025-05-01,10:59:00.252,target_section
62.4,2025-05-01,10:59:00.452,target_section
62.6,2025-05-01,10:59:00.652,target_section
61.7,2025-05-01,10:59:00.852,target_section
64.5,2025-05-01,10:59:01.052,target_section
63.5,2025-05-01,10:59:01.252,target_section
64.9,2025-05-01,10:59:01.552,target_section
61.8,2025-05-01,10:59:01.752,target_section
62.3,2025-05-01,10:59:01.952,target_section
68.5,2025-05-01,10:59:02.152,target_section
61.8,2025-05-01,10:59:02.352,target_section
62.3,2025-05-01,10:59:02.552,target_section
61.9,2025-05-01,10:59:02.752,target_section
62.1,2025-05-01,10:59:02.952,target_section
62.1,2025-05-01,10:59:03.152,target_section
62.8,2025-05-01,10:59:03.352,target_section
62.4,2025-05-01,10:59:03.652,target_section
62.9,2025-05-01,10:59:03.852,target_section
65.6,2025-05-01,10:59:04.052,target_section
63.3,2025-05-01,10:59:04.252,target_section
64.1,2025-05-01,10:59:04.452,target_section
63.5,2025-05-01,10:59:04.652,target_section
63.8,2025-05-01,10:59:04.852,target_section
65.4,2025-05-01,10:59:05.052,target_section
65.8,2025-05-01,10:59:05.252,target_section
66.9,2025-05-01,10:59:05.452,target_section
65.9,2025-05-01,10:59:05.752,target_section
65.9,2025-05-01,10:59:05.952,target_section
66.9,2025-05-01,10:59:06.152,target_section
67.0,2025-05-01,10:59:06.352,target_section
66.8,2025-05-01,10:59:06.552,target_section
65.9,2025-05-01,10:59:06.752,target_section
66.3,2025-05-01,10:59:06.952,target_section
67.3,2025-05-01,10:59:07.152,target_section
65.2,2025-05-01,10:59:07.352,target_section
65.8,2025-05-01,10:59:07.552,target_section
65.4,2025-05-01,10:59:07.852,target_section
64.5,2025-05-01,10:59:08.052,target_section
65.5,2025-05-01,10:59:08.252,target_section
64.6,2025-05-01,10:59:08.452,target_section
64.0,2025-05-01,10:59:08.652,target_section
64.4,2025-05-01,10:59:08.852,target_section
67.9,2025-05-01,10:59:09.052,target_section
64.6,2025-05-01,10:59:09.252,target_section
68.3,2025-05-01,10:59:09.452,target_section
63.6,2025-05-01,10:59:09.652,target_section
63.5,2025-05-01,10:59:09.952,target_section
72.6,2025-05-01,10:59:10.152,target_section
70.8,2025-05-01,10:59:10.352,target_section
63.3,2025-05-01,10:59:10.552,target_section
63.1,2025-05-01,10:59:10.752,target_section
64.0,2025-05-01,10:59:10.952,target_section
65.8,2025-05-01,10:59:11.152,target_section
64.8,2025-05-01,10:59:11.352,target_section
63.9,2025-05-01,10:59:11.552,target_section
64.1,2025-05-01,10:59:11.752,target_section
65.5,2025-05-01,10:59:12.052,target_section
66.0,2025-05-01,10:59:12.252,target_section
69.3,2025-05-01,10:59:12.452,target_section
68.4,2025-05-01,10:59:12.652,target_section
73.9,2025-05-01,10:59:12.852,target_section
64.1,2025-05-01,10:59:13.052,target_section
63.3,2025-05-01,10:59:13.252,target_section
63.4,2025-05-01,10:59:13.452,target_section
63.9,2025-05-01,10:59:13.652,target_section
63.2,2025-05-01,10:59:13.852,target_section
63.2,2025-05-01,10:59:14.152,target_section
62.5,2025-05-01,10:59:14.352,target_section
63.7,2025-05-01,10:59:14.552,target_section
63.8,2025-05-01,10:59:14.752,target_section
62.4,2025-05-01,10:59:14.952,target_section
62.1,2025-05-01,10:59:15.152,target_section
63.1,2025-05-01,10:59:15.352,target_section
64.2,2025-05-01,10:59:15.552,target_section
62.0,2025-05-01,10:59:15.752,target_section
62.2,2025-05-01,10:59:15.952,target_section
62.4,2025-05-01,10:59:16.252,target_section
63.1,2025-05-01,10:59:16.452,target_section
62.1,2025-05-01,10:59:16.652,target_section
62.9,2025-05-01,10:59:16.852,target_section
62.7,2025-05-01,10:59:17.052,target_section
62.7,2025-05-01,10:59:17.252,target_section
62.7,2025-05-01,10:59:17.452,target_section
62.0,2025-05-01,10:59:17.652,target_section
64.2,2025-05-01,10:59:17.852,target_section
62.8,2025-05-01,10:59:18.052,target_section
64.0,2025-05-01,10:59:18.352,target_section
67.9,2025-05-01,10:59:18.552,target_section
64.7,2025-05-01,10:59:18.752,target_section
65.8,2025-05-01,10:59:18.952,target_section
65.0,2025-05-01,10:59:19.152,target_section
64.8,2025-05-01,10:59:19.352,target_section
65.3,2025-05-01,10:59:19.552,target_section
70.1,2025-05-01,10:59:19.752,target_section
65.5,2025-05-01,10:59:19.952,target_section
65.4,2025-05-01,10:59:20.152,target_section
66.3,2025-05-01,10:59:20.452,target_section
66.7,2025-05-01,10:59:20.652,target_section
66.5,2025-05-01,10:59:20.852,target_section
65.7,2025-05-01,10:59:21.052,target_section
65.6,2025-05-01,10:59:21.252,target_section
64.6,2025-05-01,10:59:21.452,target_section
65.3,2025-05-01,10:59:21.652,target_section
64.3,2025-05-01,10:59:21.852,target_section
65.6,2025-05-01,10:59:22.052,target_section
65.3,2025-05-01,10:59:22.252,target_section
65.6,2025-05-01,10:59:22.552,target_section
65.3,2025-05-01,10:59:22.752,target_section
73.0,2025-05-01,10:59:22.952,target_section
68.2,2025-05-01,10:59:23.152,target_section
69.9,2025-05-01,10:59:23.352,target_section
68.8,2025-05-01,10:59:23.552,target_section
68.6,2025-05-01,10:59:23.752,target_section
69.9,2025-05-01,10:59:23.952,target_section
69.6,2025-05-01,10:59:24.152,target_section
69.6,2025-05-01,10:59:24.352,target_section
68.6,2025-05-01,10:59:24.652,target_section
70.4,2025-05-01,10:59:24.852,target_section
80.2,2025-05-01,10:59:25.052,target_section
70.9,2025-05-01,10:59:25.252,target_section
69.7,2025-05-01,10:59:25.452,target_section
71.8,2025-05-01,10:59:25.652,target_section
71.6,2025-05-01,10:59:25.852,target_section
70.1,2025-05-01,10:59:26.052,target_section
69.8,2025-05-01,10:59:26.252,target_section
70.1,2025-05-01,10:59:26.452,target_section
70.3,2025-05-01,10:59:26.752,target_section
71.3,2025-05-01,10:59:26.952,target_section
71.5,2025-05-01,10:59:27.152,target_section
72.6,2025-05-01,10:59:27.352,target_section
70.7,2025-05-01,10:59:27.552,target_section
69.6,2025-05-01,10:59:27.752,target_section
70.8,2025-05-01,10:59:27.952,target_section
71.5,2025-05-01,10:59:28.152,target_section
73.0,2025-05-01,10:59:28.352,target_section
71.9,2025-05-01,10:59:28.552,target_section
73.1,2025-05-01,10:59:28.852,target_section
72.1,2025-05-01,10:59:29.052,target_section
80.8,2025-05-01,10:59:29.252,target_section
83.8,2025-05-01,10:59:29.452,target_section
71.0,2025-05-01,10:59:29.652,target_section
71.9,2025-05-01,10:59:29.852,target_section
72.5,2025-05-01,10:59:30.052,target_section
73.7,2025-05-01,10:59:30.252,target_section
84.6,2025-05-01,10:59:30.452,target_section
81.1,2025-05-01,10:59:30.652,target_section
75.4,2025-05-01,10:59:30.952,target_section
76.3,2025-05-01,10:59:31.152,target_section
79.0,2025-05-01,10:59:31.352,target_section
82.1,2025-05-01,10:59:31.552,target_section
82.8,2025-05-01,10:59:31.752,target_section
83.3,2025-05-01,10:59:31.952,target_section
81.7,2025-05-01,10:59:32.152,target_section
80.9,2025-05-01,10:59:32.352,target_section
79.3,2025-05-01,10:59:32.552,target_section
78.9,2025-05-01,10:59:32.752,target_section
77.5,2025-05-01,10:59:33.052,target_section
76.6,2025-05-01,10:59:33.252,target_section
75.6,2025-05-01,10:59:33.452,target_section
76.0,2025-05-01,10:59:33.652,target_section
74.8,2025-05-01,10:59:33.852,target_section
74.8,2025-05-01,10:59:34.052,target_section
73.7,2025-05-01,10:59:34.252,target_section
74.3,2025-05-01,10:59:34.452,target_section
72.8,2025-05-01,10:59:34.652,target_section
73.1,2025-05-01,10:59:34.852,target_section
73.0,2025-05-01,10:59:35.152,target_section
72.3,2025-05-01,10:59:35.352,target_section
72.6,2025-05-01,10:59:35.552,target_section
72.6,2025-05-01,10:59:35.752,target_section
72.6,2025-05-01,10:59:35.952,target_section
72.7,2025-05-01,10:59:36.152,target_section
72.7,2025-05-01,10:59:36.352,target_section
72.2,2025-05-01,10:59:36.552,target_section
72.8,2025-05-01,10:59:36.752,target_section
72.7,2025-05-01,10:59:36.952,target_section
72.1,2025-05-01,10:59:37.252,target_section
72.4,2025-05-01,10:59:37.452,target_section
72.3,2025-05-01,10:59:37.652,target_section
72.4,2025-05-01,10:59:37.852,target_section
74.0,2025-05-01,10:59:38.052,target_section
72.6,2025-05-01,10:59:38.252,target_section
72.3,2025-05-01,10:59:38.452,target_section
72.4,2025-05-01,10:59:38.652,target_section
72.6,2025-05-01,10:59:38.852,target_section
72.0,2025-05-01,10:59:39.052,target_section
71.5,2025-05-01,10:59:39.352,target_section
71.9,2025-05-01,10:59:39.552,target_section
71.1,2025-05-01,10:59:39.752,target_section
70.8,2025-05-01,10:59:39.952,target_section
70.6,2025-05-01,10:59:40.152,target_section
71.3,2025-05-01,10:59:40.352,target_section
73.3,2025-05-01,10:59:40.552,target_section
70.6,2025-05-01,10:59:40.752,target_section
70.5,2025-05-01,10:59:40.952,target_section
70.2,2025-05-01,10:59:41.152,target_section
69.3,2025-05-01,10:59:41.452,target_section
69.2,2025-05-01,10:59:41.652,target_section
68.5,2025-05-01,10:59:41.852,target_section
68.8,2025-05-01,10:59:42.052,target_section
68.9,2025-05-01,10:59:42.252,target_section
69.5,2025-05-01,10:59:42.452,target_section
73.1,2025-05-01,10:59:42.652,target_section
68.8,2025-05-01,10:59:42.852,target_section
78.9,2025-05-01,10:59:43.052,target_section
69.2,2025-05-01,10:59:43.252,target_section
70.0,2025-05-01,10:59:43.552,target_section
70.3,2025-05-01,10:59:43.752,target_section
69.5,2025-05-01,10:59:43.952,target_section
68.3,2025-05-01,10:59:44.152,target_section
68.0,2025-05-01,10:59:44.352,target_section
68.2,2025-05-01,10:59:44.552,target_section
69.4,2025-05-01,10:59:44.752,target_section
69.9,2025-05-01,10:59:44.952,target_section
69.8,2025-05-01,10:59:45.152,target_section
69.7,2025-05-01,10:59:45.352,target_section
68.8,2025-05-01,10:59:45.652,target_section
68.8,2025-05-01,10:59:45.852,target_section
69.0,2025-05-01,10:59:46.052,target_section
68.6,2025-05-01,10:59:46.252,target_section
68.1,2025-05-01,10:59:46.452,target_section
67.9,2025-05-01,10:59:46.652,target_section
68.1,2025-05-01,10:59:46.852,target_section
67.5,2025-05-01,10:59:47.052,target_section
67.0,2025-05-01,10:59:47.252,target_section
66.9,2025-05-01,10:59:47.452,target_section
67.3,2025-05-01,10:59:47.752,target_section
68.7,2025-05-01,10:59:47.952,target_section
70.1,2025-05-01,10:59:48.152,target_section
68.1,2025-05-01,10:59:48.352,target_section
67.4,2025-05-01,10:59:48.552,target_section
67.9,2025-05-01,10:59:48.752,target_section
67.6,2025-05-01,10:59:48.952,target_section
67.5,2025-05-01,10:59:49.152,target_section
66.8,2025-05-01,10:59:49.352,target_section
66.8,2025-05-01,10:59:49.552,target_section
67.9,2025-05-01,10:59:49.852,target_section
67.7,2025-05-01,10:59:50.052,target_section
68.0,2025-05-01,10:59:50.252,target_section
68.0,2025-05-01,10:59:50.452,target_section
68.3,2025-05-01,10:59:50.652,target_section
68.4,2025-05-01,10:59:50.852,target_section
68.6,2025-05-01,10:59:51.052,target_section
69.9,2025-05-01,10:59:51.252,target_section
